id,smiles
CHEMBL3196827,COc1ccc(/C=N/Nc2nc3ccccc3s2)cc1O
CHEMBL473721,C(=C/c1nc2ccccc2[nH]1)\c1ccccc1
CHEMBL146525,Nc1cccc2nc3ccccc3cc12
CHEMBL1603509,Cc1ccc(-c2nc3ccccc3[nH]2)s1
CHEMBL1453996,CN1CCN(c2ccc(-c3ccc4ccccc4n3)cc2)CC1
CHEMBL1326967,Nc1ccc2nc(-c3ccccc3)sc2c1
CHEMBL1392570,COc1ccc(C(=O)NNC(=O)c2ccccn2)cc1
CHEMBL1423192,O=C(Nc1ccc([N+](=O)[O-])cc1)C(=O)Nc1cccc(C(=O)O)c1
CHEMBL1403024,Cc1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1
CHEMBL1468318,O=c1oc(-c2ccc([N+](=O)[O-])cc2)nc2ccc(O)cc12
CHEMBL1589612,Clc1ccc(-c2nc3cc[nH]cc-3n2)cc1
CHEMBL258889,O=C(/C=C\Nc1ccc(F)cc1)c1ccco1
CHEMBL406557,Cc1ccc(-c2noc(-c3ccccc3Br)n2)cc1
CHEMBL2324105,Fc1cccc(C2=NO[C@@H](Cc3ccccc3)C2)c1
CHEMBL460508,COc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL1493263,Cc1cc(C)n(-c2nc3ccccc3nc2N2CCC(C)CC2)n1
CHEMBL1424109,Cc1ccc2nc(-c3cc(N)cc(N)c3)oc2c1
CHEMBL1575124,Cc1nc2sc(-c3ccccc3)cc2c(=O)n1N
CHEMBL1978607,Cc1cccc(/N=C/c2sc3ccccc3c2O)n1
CHEMBL1608430,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)C1CCCO1
CHEMBL1412137,Cc1cccc(-n2ncc3c(N4CCCC4)ncnc23)c1
CHEMBL1557468,CCOc1ccc(NC(=O)Nc2cc(C)ccc2F)cc1
CHEMBL1974563,Cc1ccccc1/N=C/C1=C(O)c2ccccc2C1=O
CHEMBL2324102,Fc1ccccc1C1=NO[C@@H](Cc2ccccc2)C1
CHEMBL1330583,Cc1ccc(C(=O)O/N=C(\N)c2ccccc2)c(Cl)c1
CHEMBL3194523,COc1ccccc1NC(=O)c1cc2ccc(O)cc2o/c1=N\O
CHEMBL1366712,O=C(Nc1cccc(O)c1)c1noc2c1CCc1ccccc1-2
CHEMBL1451037,CCNC1=NN=C(c2ccc(C)cc2)CS1
CHEMBL3194422,O/C(=C\C=N\c1cccc(O)c1)c1ccccc1
CHEMBL1460296,Cc1cc(N)n2nc(-c3ccccc3)cc2n1
CHEMBL1530797,CN(C)CCCNS(=O)(=O)c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1
CHEMBL1928491,Oc1ccc(/C=N/Nc2nccnc2Cl)c(O)c1
CHEMBL1604790,O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2O)cc1
CHEMBL1313428,N=C(NOC(=O)c1ccc(Cl)cc1Cl)c1ccccn1
CHEMBL1499276,Cc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)OCCO4)c3ccccc3n2)cc1
CHEMBL1339678,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccn1
CHEMBL1408438,N=C(NOC(=O)c1ccc(Cl)cc1Cl)c1ccccc1
CHEMBL1555066,Cc1cc2nc(-c3cccnc3O)[nH]c2cc1C
CHEMBL3195761,COc1ccc(C(=O)/N=c2\nc3ccccn3s2)cc1
CHEMBL3392220,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
CHEMBL1344582,O=C(/C=C/Nc1ccc(F)cc1F)c1cccs1
CHEMBL1373664,CCOc1ccc(C(=O)NCCc2ccccc2)cc1
CHEMBL225951,Cn1c(/C=C/c2ccccc2)nc2ccccc12
CHEMBL1404547,COc1ccc(-c2ccc(SC)nn2)cc1
CHEMBL3195189,Cc1cc(/C=N/Nc2ncnc(N)c2[N+](=O)[O-])c(C)n1-c1ccccc1
CHEMBL267160,COc1ccc(-c2cc3ccc(OCc4nn[nH]n4)cc3oc2=O)cc1
CHEMBL260213,CS(=O)(=O)c1ccc2nc(NC(=O)c3cccs3)sc2c1
CHEMBL259421,CCOc1ccc(-c2cc(C(=O)N3CCN(C)CC3)c3ccccc3n2)cc1
CHEMBL444376,Cc1ccc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)s1
CHEMBL3196042,NC(=O)c1ccccc1N/C=C/C(=O)c1ccc(Cl)cc1Cl
CHEMBL1560434,NC(=NOC(=O)c1ccccc1Cl)c1nonc1N
CHEMBL3194273,CN(C)c1ccc(/C=N/Nc2nncc3ccccc23)cc1
CHEMBL1980658,Oc1ccc(/C=N/Nc2nccnc2Cl)cc1
CHEMBL1320514,Cc1ccoc1C(=O)Nc1ccc(CC(=O)O)cc1
CHEMBL2324096,Oc1ccccc1C1=NO[C@@H](Cc2ccccc2)C1
CHEMBL1414273,COc1ccc(-c2cn3ccc(C)cc3n2)cc1
CHEMBL1405742,O=C(Nc1ccccc1)C(=O)Nc1ccc2c(c1)N(C(=O)C1CC1)CCC2
CHEMBL589351,O=C(c1ccccc1)c1cc2ccc(O)cc2oc1=O
CHEMBL1535546,CN1/C(=C/C(=O)c2nc(S(C)(=O)=O)ncc2Cl)C(C)(C)c2ccccc21
CHEMBL2002776,COc1ccccc1/N=c1\oc2cc(O)ccc2cc1C(N)=O
CHEMBL378887,c1ccc2[nH]c(-c3ccc4c(c3)OCO4)nc2c1
CHEMBL1612044,O=c1c2ccccc2cnn1-c1nc2ccccc2[nH]1
CHEMBL1989090,C(=N/Nc1nc2ccccc2[nH]1)\c1ccccn1
CHEMBL1563383,Cc1ccc(N/C=C/C(=O)c2cccs2)cc1
CHEMBL1370087,Cc1cc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)c(C)n1CC1CCCO1
CHEMBL1501547,COc1ccc(-n2ncc3c(NCC(C)C)ncnc23)cc1
CHEMBL1571574,COc1cccc2oc3ccc(C#Cc4ccccn4)cc3c(=O)c12
CHEMBL1375740,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1F
CHEMBL1488020,CCOc1ccc(C(=O)Nc2cc(C)ccn2)cc1
CHEMBL1427311,Cc1ccc(O)c(N=Nc2ccccc2)n1
CHEMBL1965630,CCOc1cc(/C=N/NC(=O)N/N=C/c2ccc(O)c(OCC)c2)ccc1O
CHEMBL1602923,COc1ccc(C(=O)O/N=C(\N)c2ccccc2)cc1
CHEMBL3191594,COc1ccc(/N=C/C2=C(O)c3ccccc3C2=O)c(OC)c1
CHEMBL3199254,CSc1ccc(/C=N/NC(=O)c2cc(O)cc(O)c2)cc1
CHEMBL1989500,C/C(=N/OC(=O)c1ccc(C)cc1)c1cccs1
CHEMBL1560590,CN(C)c1nc(-c2ccccn2)nnc1-c1ccccc1
CHEMBL1484327,COc1ccc(-c2cc3ccc(O)cc3oc2=O)cc1OC
CHEMBL1580774,c1ccc(C2=NN=C(NC3CC3)SC2)cc1
CHEMBL1518866,Nc1nc(Nc2ccccc2)nc2ccccc12
CHEMBL1610429,Cc1oc(-c2ccc3c(c2)OCCO3)cc1C(=O)O
CHEMBL1303429,Oc1c(N=Nc2ccccc2)sc2ccccc12
CHEMBL47875,Oc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL88553,Cc1ccc(O)c(/N=N/c2ccccc2)n1
CHEMBL1409488,Cc1ccccc1Nc1nc(N)c2ccccc2n1
CHEMBL1516879,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccc1
CHEMBL1600851,CCOC(=O)c1c(N)sc(C(=O)Nc2ccc3c(c2)OCO3)c1C
CHEMBL1608261,CC(C)(C)c1ccc(OCC(O)CSc2nc[nH]n2)cc1
CHEMBL1965132,COc1ccc(C(=O)Nc2ccccc2C(=O)N/N=C/c2ccccn2)cc1OC
CHEMBL490083,COc1ccc2nc(-c3ccc(F)cc3)sc2c1
CHEMBL1567593,O=C1c2ccccc2C(=O)C1c1nccc2ccccc12
CHEMBL3193227,COc1ccccc1/N=C/c1c(O)oc2ccccc2c1=O
CHEMBL1303384,COC(=O)c1sccc1NC(=O)Nc1cccc(OC)c1
CHEMBL1336277,O=C(/C=C/Nc1ccccc1Br)c1ccccn1
CHEMBL3192335,COc1ccc(C(=O)Nc2ccccc2C(=O)N/N=C/c2cccc3ccccc23)cc1
CHEMBL1466997,c1ccc2nc(-c3nc4ccccc4o3)ccc2c1
CHEMBL1539359,CN(C)c1ccc(Nc2nc(N)c3ccccc3n2)cc1
CHEMBL1545169,Clc1ccc(-c2nnc(N3CCCC3)nn2)cc1
CHEMBL1994078,Cc1occc1C(=O)N/N=C/c1ccc2c(c1)OCO2
CHEMBL460694,O=C(Oc1nc(-c2ccccn2)no1)c1ccc(-c2ccccc2)cc1
CHEMBL1448466,CCc1ccc(NC(=O)c2noc3c2CCC3)cc1
CHEMBL1395404,COc1cc(SC)ccc1C(=O)NNC(=O)c1cc(C)oc1C
CHEMBL1353757,CCCOc1cccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)c1
CHEMBL1364120,CCOc1ccc(NC(O)=C2C(=O)NC(=O)NC2=O)cc1
CHEMBL1983323,CCN(CC)c1ccc(/C=N/NC(=O)c2ccoc2C)cc1
CHEMBL565657,CN(C)c1ccc(/C=C/c2nc3ccccc3s2)cc1
CHEMBL1398602,O=C(O)c1ccc(-c2noc(-c3ccccc3F)n2)cc1
CHEMBL1501191,COc1ccc(C(=O)Nc2ccc(N3CCCC3)cc2)cc1OC
CHEMBL1341816,COc1ccc(C(=O)O/N=C(\N)c2ccccn2)cc1
CHEMBL1315633,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
CHEMBL1342038,Cn1c(N=Nc2ccccc2)nc2ccccc12
CHEMBL1441491,CC(C)(C)c1ccc(C(=O)N2CCCCCC2=O)cc1
CHEMBL460507,COc1ccc2nc(-c3cccc(C)c3)sc2c1
CHEMBL507630,COc1ccc2nc(-c3cccc(F)c3)sc2c1
CHEMBL1608301,Cc1cccc(-c2nc3cc(NC(=O)C4CCCO4)ccc3o2)c1
CHEMBL1527176,N=C(NOC(=O)c1ccc(Cl)cc1)c1ccccn1
CHEMBL1531806,CCOC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1
CHEMBL1482760,O=C(c1ccc2c3n(nc2c1)-c1ccccc1CO3)N1CCOCC1
CHEMBL3195878,CSc1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1
CHEMBL1392228,O=C(Nc1nc2cc3c(cc2s1)OCCO3)C1=COCCO1
CHEMBL1464645,Cc1ccc2nc(-c3ccccc3)cn2c1
CHEMBL1416853,CCCc1ccc(-c2ccc(F)c(N)c2)nc1
CHEMBL234583,Cc1ccc(-c2nc3cc(C)ccc3o2)cc1
CHEMBL1415517,Cc1cc(NC(=O)CSc2nc(-c3ccco3)cc(C(F)(F)F)n2)no1
CHEMBL1521187,COc1ccc(-c2nc(-c3cccs3)no2)cc1
CHEMBL1300772,COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2cccnc2)cc1
CHEMBL1445776,O=C1C(N2CCOCC2)=C(n2nnc3ccccc23)C(=O)c2ccccc21
CHEMBL3213574,Cc1ccc(/C(O)=C/C=N/c2ccccn2)cc1
CHEMBL3192372,Oc1ccc(/C=N/Nc2cccc(Cl)n2)c(O)c1
CHEMBL1451791,Cc1ccc(-c2nc(-c3ccccc3)no2)cc1
CHEMBL3192773,N/C(=N\N=C\c1ccc(O)c(O)c1)c1nonc1N
CHEMBL2007180,C/N=c1\scc(-c2ccccc2F)n1/N=C/c1ccc(O)c(O)c1O
CHEMBL1995156,COc1ccc(C(=O)/C=C/Nc2cc(C)ccn2)cc1
CHEMBL1353184,Cc1ccsc1C(=O)Nc1ccc(OCc2ccccc2)cc1
CHEMBL472839,Cc1cccc(-c2noc(-c3ccc(F)cc3)n2)c1
CHEMBL1460126,NC(=O)c1c(NC(=O)c2cc3ccccc3o2)sc2c1CCC2
CHEMBL1400143,COC(=O)c1ccc(NC(=O)C(=O)c2cccn2C)cc1
CHEMBL1385588,CCCCCCOc1ccc(CN2CCN(CCO)CC2)cc1
CHEMBL1547714,CCS(=O)(=O)c1ccc2oc(Nc3ccccc3Cl)nc2c1
CHEMBL1404414,O=C(Nc1ccc2c(c1)OCO2)Nc1ccccc1F
CHEMBL1598419,COc1nc(C)ccc1-c1noc(-c2ccco2)n1
CHEMBL1521023,COC(=O)Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1
CHEMBL1994635,Oc1c(/C=N/c2ccccn2)sc2ccccc12
CHEMBL149322,Oc1cccc(-c2nc3ccccc3s2)c1
CHEMBL1386649,CC(C)CNC(=O)c1coc(=O)c(Br)c1
CHEMBL1379970,CCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1
CHEMBL1383991,Clc1ccccc1/C=C/c1nc(-c2ccccn2)no1
CHEMBL1513114,Cc1ccc(-c2cnn(-c3ccccc3)c2N)cc1
CHEMBL1453801,COC(=O)c1nn(-c2ccc(-c3ccccc3)cc2)cc1O
CHEMBL3208365,CCCCC/N=C\c1c(C)nn(-c2nc3ccccc3s2)c1O
CHEMBL1404692,Cc1c(Cl)cccc1NC(=O)Nc1ccc(C(=O)N2CCCC2)cc1
CHEMBL2324087,COc1cccc(C2=NO[C@@H](Cc3ccccc3)C2)c1
CHEMBL1579878,Cc1cnc(NC(=O)C2COc3ccccc3O2)s1
CHEMBL1445871,Cc1ccc(-c2nc3cc(N)ccc3o2)c(C)c1
CHEMBL1445725,Cc1cccc(C(=N)NOC(=O)c2ccccc2Cl)c1
CHEMBL1472437,COc1ccccc1NC(=O)Nc1ccc(C(=O)N2CCCCC2)cc1
CHEMBL1457634,COc1cccc(C(=O)O/N=C(\N)c2ccccn2)c1
CHEMBL1429218,c1ccc2[nH]c(-c3nc4ccccc4[nH]3)nc2c1
CHEMBL1488730,CCc1ccn2cc(-c3ccc4c(c3)OCO4)nc2c1
CHEMBL1467876,Cc1cc(NCCCn2ccnc2)n2ncc(-c3ccc(Cl)cc3)c2n1
CHEMBL2324057,COc1ccc(C2=NO[C@@H](Cc3ccccc3OC)C2)cc1
CHEMBL2324098,Oc1cccc(C2=NO[C@@H](Cc3ccccc3)C2)c1
CHEMBL511869,COc1ccc(-c2nc3ccc(OC)cc3s2)cc1
CHEMBL2164466,C=CCn1ccc2c(Oc3ccc(N)cc3)ncnc12
CHEMBL1477575,CC(=O)Nc1ccc2nc(NC(=O)c3cccs3)sc2c1
CHEMBL1605336,COc1ccc(S(=O)(=O)N2CCN(C(=O)CCC3CCCC3)CC2)cc1
CHEMBL1363706,CCOc1ccc(-c2ccc(SC)nn2)cc1
CHEMBL1307776,CCCCOc1cccc(-c2cc(C(=O)NN=C(S)NCC)c3ccccc3n2)c1
CHEMBL1566877,Nc1cccc(-c2nc3ccc(N)cc3s2)c1
CHEMBL1497635,CC(C)S(=O)(=O)c1csc(C(=O)Nc2ccc(F)cc2)c1N
CHEMBL1309563,COc1cc2sc3ccc(C#CC4(O)CCCCC4)cc3c(=O)c2cc1OC
CHEMBL1583460,COC(=O)c1sccc1NC(=O)Nc1ccc(OC)c(OC)c1
CHEMBL1440954,COC(=O)CCn1nnc(-c2ccc(C(C)C)cc2)n1
CHEMBL1558310,COc1ncnc2sc(-c3ccccc3)cc12
CHEMBL3198870,COc1ccc(/C=N/Nc2ncccc2[N+](=O)[O-])c(OC)c1
CHEMBL1458200,COC(=O)c1sc(NC(=O)c2ccoc2C)nc1C
CHEMBL2324089,COc1ccc(C2=NO[C@@H](Cc3ccccc3)C2)cc1
CHEMBL1497825,COCCn1c(C)cc(C2=NN=C(Nc3ccccc3)SC2)c1C
CHEMBL1603662,COc1ccc(C(=O)Nn2c(SCC(=O)NCc3ccccc3)nc3ccccc3c2=O)cc1
CHEMBL2324078,c1ccc(C[C@@H]2CC(c3cccc4ccccc34)=NO2)cc1
CHEMBL1374746,CNc1nnc(-c2ccc(N(C)C)cc2)s1
CHEMBL1471225,Fc1ccc(-c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1
CHEMBL429335,Brc1ccc(-c2nc(-c3ccccn3)no2)o1
CHEMBL1562496,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)C1CCCO1
CHEMBL1439909,Cc1ccsc1C(=O)Nc1nc2ccccc2[nH]1
CHEMBL1579258,COCCn1c(C)cc(C2=NN=C(Nc3ccccc3F)SC2)c1C
CHEMBL1496401,Cc1c(C(=O)NC2=NCCS2)oc2ccccc12
CHEMBL1606486,CCc1ccc(-c2cc(C(=O)Nn3cnnc3)c3ccccc3n2)cc1
CHEMBL1560223,Cc1occc1C(=O)Nc1cc(C(C)(C)C)on1
CHEMBL1527433,Cc1ccc2[nH]c(-c3ccccn3)nc2c1
CHEMBL460500,COc1ccc2nc(-c3ccc(OC)c(OC)c3)sc2c1
CHEMBL512749,COc1ccccc1-c1nc(-c2ccccn2)no1
CHEMBL472929,COc1ccc(-c2noc(-c3ccccc3F)n2)cc1
CHEMBL428064,O=S1(=O)Nc2c(ccc3cccnc23)-c2ccccc21
CHEMBL2000529,Clc1nccnc1N/N=C/c1ccc(Br)cc1
CHEMBL1378863,CCOC(=O)c1sc2nc3c(cc2c1N)COC(C(C)C)C3
CHEMBL1303835,O=C(Nc1cccc(O)c1)c1noc2c1CCCCC2
CHEMBL1323968,Cc1ccc(-c2nc3n(n2)Cc2ccccc2-3)cc1
CHEMBL3198412,COc1cc(N/N=C/c2ccc(N(C)C)cc2)ncn1
CHEMBL462620,COc1ccc2nc(-c3cccc(NC(C)=O)c3)sc2c1
CHEMBL1320414,O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccccc1F
CHEMBL1596406,Cc1csc(NC(=O)c2cc3c(s2)CCCC3)n1
CHEMBL129236,CC(=O)Nc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL1373194,Cc1ccnc(Nc2nc3ccccc3o2)n1
CHEMBL1572634,Cn1nc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)ccc1=O
CHEMBL452608,COc1ccc2nc(-c3ccccc3OC)sc2c1
CHEMBL201610,COc1ccc(-c2nc3ccccc3s2)cc1OC
CHEMBL2324049,Clc1ccc(C2=NOC(CCc3ccccc3)C2)cc1
CHEMBL1309377,Cc1ccc(/C=C/C(=O)Nc2ccccc2C(N)=O)cc1
CHEMBL1591222,COc1ccc(C(=O)Nc2ccc3[nH]ccc3c2)cc1
CHEMBL1414439,COc1ccc(NC(=O)c2ccc(OC(F)F)cc2)cc1Cl
CHEMBL1577938,COc1ccc(-c2noc(CCCC(=O)O)n2)cc1
CHEMBL1383856,Fc1ccccc1OCCSc1nnnn1-c1ccccc1
CHEMBL532504,Cc1nc(NC2=NCN(CCCN3CCOCC3)CN2)nc2c(C)cccc12
CHEMBL1452227,Cc1ccccc1C(=O)O/N=C(\N)c1ccccc1
CHEMBL1427801,O=C1c2ccccc2C(=O)C1c1ccnc2ccccc12
CHEMBL1976507,O=C(O)c1ccc(N/N=C/c2ccc3nccnc3c2)cc1
CHEMBL2007190,N/C(=N\N=C\c1cccc(O)c1)c1nonc1N
CHEMBL1582337,CCc1ccc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)s1
CHEMBL453117,COc1ccc2nc(-c3ccc(Cl)cc3)sc2c1
CHEMBL482116,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1
CHEMBL2164488,CCn1ccc2c(Oc3ccc(N)cc3)ncnc12
CHEMBL1584207,Cc1cc(C)c(OCC(=O)Nc2cccc(O)c2)cc1C
CHEMBL1477100,COc1ccc(NC(=O)N2CCc3ccccc32)cc1
CHEMBL1352955,COc1ccc(NC(=O)c2cc3ccccn3n2)cc1
CHEMBL3208736,O=C(O)c1ccc(/C=N\Nc2ccccn2)cc1
CHEMBL1446827,CC(=O)Nc1ccc(SCC(=O)c2cc(C)n(Cc3cccs3)c2C)cc1
CHEMBL1491705,O=C(O)CSCC(=O)Nc1ccc(C2CCCCC2)cc1
CHEMBL1598222,CC(=O)Oc1ccc2c(=O)c(-c3nc4ccccc4s3)coc2c1
CHEMBL1462710,Cc1cccc(C(=N)NOC(=O)c2ccoc2C)c1
CHEMBL1406859,COCCn1c(C)cc(C(=O)CSc2ccc(NC(C)=O)cc2)c1C
CHEMBL1365191,CC(=O)Nc1ccc(OC(=O)N2CCCCC2)cc1
CHEMBL1428003,CCCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1
CHEMBL1419082,COc1ccccc1N1CCN(c2ccc(-c3ccccc3)nn2)CC1
CHEMBL1378118,O=S(=O)(c1ccc(Cl)cc1)c1snnc1-c1ccccc1
CHEMBL1986805,COc1ccc(/C=N/Nc2nccnc2Cl)cc1
CHEMBL1477473,CSc1nc(N)n2nc(-c3ccccc3)cc2n1
CHEMBL1349067,Cc1ncsc1C(=O)Nc1nc2c(s1)CCCC2
CHEMBL1972249,O=C1/C(=N\c2ccc(O)cc2)C=C(O)c2ccccc21
CHEMBL1538854,Nc1cccc(-c2nc3ccccc3s2)c1
CHEMBL1977570,Fc1cccc(/C=N/Nc2nccnc2Cl)c1
CHEMBL3191437,COc1ccc(/C=N/N=C(\N)c2nonc2N)cc1
CHEMBL1526637,Cc1occc1C(=O)O/N=C(\N)c1ccccc1
CHEMBL3195435,COc1cccc(/C=N/Nc2ccc(S(=O)(=O)[O-])cc2)c1O
CHEMBL1562684,N=C(NOC(=O)c1ccccc1Cl)c1ccccn1
CHEMBL1589029,Cc1cc(NC(=O)/C=C/c2ccccc2Cl)n(-c2nc3ccccc3[nH]2)n1
CHEMBL1404458,COc1cc(OC)cc(C(=O)Nc2ccc3c(c2)OCCO3)c1
CHEMBL1441350,CC(=O)c1sc(NC(=O)C2COc3ccccc3O2)nc1C
CHEMBL191015,Cc1ccc(-c2noc(-c3cccs3)n2)cc1
CHEMBL411085,Cc1ccc(-c2cc(C(=O)N3CCN(c4ncccn4)CC3)c3ccccc3n2)cc1
CHEMBL1509287,Cc1cc(NC(=O)c2ccc3c(c2)OCO3)ccc1NC(=O)c1ccco1
CHEMBL1482541,O=C(c1ccc(Cl)cc1)N1CCCCC(Sc2nnc(-c3ccc4c(c3)OCO4)o2)C1=O
CHEMBL1439985,O=C(NC(=O)c1ccccc1)Nc1ccccn1
CHEMBL1967857,COc1cc([N+](=O)[O-])ccc1N/C=C/C(=O)c1cccs1
CHEMBL1342602,CCCOC(=O)c1ccc(NC(=O)c2ccoc2C)cc1
CHEMBL1449173,c1ccc(-c2nc3c(ccc4ccccc34)[nH]2)nc1
CHEMBL1997444,Cc1[nH]cnc1C(=O)N/N=C/c1c(Cl)cccc1Cl
CHEMBL1495417,O=c1c(Cl)c(N2CCCCC2)cnn1-c1nc2ccccc2[nH]1
CHEMBL1604163,C(=C/c1ccco1)\c1ccc2ccccc2n1
CHEMBL2006611,Cc1nonc1C(=O)N/N=C/c1ccc(O)c(O)c1
CHEMBL2324085,COc1ccccc1C1=NO[C@@H](Cc2ccccc2)O1
CHEMBL88612,Cc1cccc(/C=C/c2ccccc2)n1
CHEMBL1327810,CCC(=O)Oc1ccc(-c2nc(-c3cccnc3)no2)cc1
CHEMBL1300575,O=C(CSc1nnc(-c2csc3c2CCCC3)o1)Nc1ccccc1
CHEMBL1517703,c1ccc(-c2ccc(-c3nc(-c4ccncc4)no3)cc2)cc1
CHEMBL1464853,O=C1C(Cl)=C(N2CCCCC2)C(=O)C(Cl)=C1c1cnc(N2CCCCC2)s1
CHEMBL1330417,O=C(Nc1ccc(N2CCOCC2)cc1)c1cn2ccccc2n1
CHEMBL1417083,O=C(O)/C=C/c1cccc(NC(=O)c2ccccc2)c1
CHEMBL449008,Clc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL406368,Clc1cccc(/C=N\C=N\c2cccc(Cl)c2)c1
CHEMBL1541182,Cc1cc(C(=O)COC(=O)c2[nH]nc3ccccc23)c(C)n1C
CHEMBL1993190,COc1cccc(/C=N/NC(=O)c2ccoc2C)c1O
CHEMBL1510646,COc1ccc(-c2nsc3c(N4CCCCC4)ncnc23)cc1
CHEMBL3191048,COc1cccc(OCc2cc(/C=N/Nc3ccc(C(=O)O)cc3)ccc2OC)c1
CHEMBL1418018,Cc1ccc(-c2nc3cc(N)ccc3o2)cc1
CHEMBL1328426,COc1ccc(-c2cc(C(=O)O)c(C)o2)cc1OC
CHEMBL66654,Cc1cccc(C#Cc2ccccc2)n1
CHEMBL1525300,COc1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1
CHEMBL1487967,COc1cccc(-c2nc(-c3ccccn3)no2)c1
CHEMBL1329446,CC(C)c1ccc(-c2nnn(CCC(=O)O)n2)cc1
CHEMBL1344399,COCCNC(=O)/C(C#N)=C/c1ccc(O)cc1
CHEMBL1314042,COc1ccccc1-c1cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)N2CCOCC2)n1
CHEMBL1573994,C=CCn1c(C)cc(C2=NN=C(NCC)SC2)c1C
CHEMBL1483414,Cc1nc2cc(NC(=O)Nc3ccccc3Cl)ccc2n1C
CHEMBL3198235,Oc1cccc(/C=N/Nc2nn3cnnc3c3ccccc23)c1
CHEMBL1986514,COc1cccc(/C=N/Nc2ncccc2[N+](=O)[O-])c1OC
CHEMBL3194638,CSc1nc(/C=C2\C=Nc3ccccc32)c(O)n1C
CHEMBL1568060,COc1cccc(-c2nc3ccc(O)cc3c(=O)o2)c1
CHEMBL453116,COc1ccc2nc(-c3ccc(F)cc3Cl)sc2c1
CHEMBL1369639,Brc1ccccc1-c1nc(-c2ccccc2)no1
CHEMBL2095128,Cc1ccc(O)c(/C=N/NC(=O)C2=NNC(c3ccccc3)(c3ccccc3)C2)c1
CHEMBL1568892,CCc1ccc(-c2nnn(CCC(=O)OC)n2)cc1
CHEMBL1403065,COC(=O)c1sc(NC(=O)c2ccc(C)o2)nc1C
CHEMBL1417732,CCOc1ccc(OCC(=O)Nc2nccs2)cc1
CHEMBL1569988,CC(C)(C)c1ccc(C(=O)O/N=C(\N)c2ccccc2)cc1
CHEMBL512398,COc1ccc2nc(-c3ccc(C#N)cc3)sc2c1
CHEMBL1320504,COc1ccc(O)c(C(=O)CC(=O)c2ccccc2)c1
CHEMBL1540894,Cc1nc(Nc2nc3ccccc3o2)nc2c1CCC2
CHEMBL1490427,Cc1nc2cc(NC(=O)Nc3cccc(F)c3)ccc2n1C
CHEMBL1349374,CC(C)[C@@H](CO)NC(=O)c1ccc2c3n(nc2c1)-c1ccccc1CO3
CHEMBL3190636,COc1ccc(/C=N/Nc2cc(OC)ncn2)cc1
CHEMBL35482,COc1cccc(-c2cc(=O)c3ccccc3o2)c1N
CHEMBL1348884,Cc1cccc(NC(=O)c2ccc3c(c2)OCCO3)c1
CHEMBL3189629,CN(C)c1ccc(/C=N/NC(=O)c2ccnn2C)cc1
CHEMBL462617,N#Cc1ccc(-c2nc3ccccc3s2)cc1
CHEMBL1485577,Nc1ccc(-c2nc3ccc(N)cc3o2)cc1
CHEMBL1427265,O=C(Nc1ccc(-c2nc3cccnc3s2)cc1)C1CCCO1
CHEMBL1492209,COc1ccc(/C=C2\CCc3c2nc2ccccc2c3C(=O)O)cc1OC
CHEMBL2164468,CC(C)CCn1ccc2c(Oc3ccc(N)cc3)ncnc12
CHEMBL1965453,COc1ccc(/C=N/Nc2nccnc2Cl)c(OC)c1
CHEMBL1501238,Cc1ccc(N2C(=O)c3ccccc3C2O)nc1
CHEMBL1572749,O=C(Nc1ccc(F)cc1)Nc1ccccc1F
CHEMBL1493429,c1ccc(-c2nc3cc4ccccc4cc3[nH]2)nc1
